,barcode,cpg_oid,cpg_ref,categoryCode,itemID,brandID
579,511111415411,5f38576ebe37ce5178517aca,Cogs,BAKING,4420d2f1-41ca-5817-8ffe-7c942cc4ab8c,5f38576ebe37ce5178517acb
580,511111806899,5c76dd1095144c5375687b51,Cogs,BABY,d0de7c09-bfa1-5754-9894-903fc90297ff,5c76dd4d95144c5375687b52
581,511111301745,5332f5fbe4b03c9a25efd0ba,Cogs,SNACKS,c2c15751-719b-5ed0-85d2-343b9bf2c717,585a964ce4b03e62d1ce0e7a
582,511111316558,5f58fa84be37ce21f1287c0f,Cogs,BABY,a05bbf0f-a8fb-5caa-b96f-0a5d7a9b8af6,5f59002dbe37ce21f1287c10
583,511111915843,5f4802bdbe37ce0c8303373c,Cogs,BAKING,819710fa-df8d-523e-8439-cf2468a72d56,5f4802bdbe37ce0c8303373e
584,511111016069,5332fa12e4b03c9a25efd1e7,Cogs,CANDY_AND_SWEETS,759bf7f0-7b60-5abe-86dc-b96e93f36d16,5f493dacbe37ce64d0ae36bf
585,511111315445,5f38578fbe37ce5178517ad3,Cogs,BAKING,b62b5c29-506f-5705-aefc-a0fd573246aa,5f38578fbe37ce5178517ad6
586,511111502937,5332f5ebe4b03c9a25efd0a8,Cpgs,,24670a8f-dc98-5b50-a200-d25ac9123c7b,5332fa7be4b03c9a25efd22c
587,511111304982,5d5d4fd16d5f3b23d1bc7905,Cogs,MAGAZINES,848d1b99-2929-5b95-9768-d2a3bdcdf0f3,5d6412e9a3a018514994f426
588,511111303459,5332f7a7e4b03c9a25efd134,Cpgs,,f1bad9e8-7306-5c09-b136-949d844f6c97,5332f7b4e4b03c9a25efd140
589,511111017738,5fb6b608be37ce522e165cb9,Cogs,GROCERY,5f4b113f-c40a-5df4-a2a1-a5f409fb91e5,5fb821d1be37ce522e165cde
590,511111402756,53e10d6368abd3c7065097cc,Cpgs,,95f5aa80-0e71-5805-b7bc-559250e95a71,5457a0cde4b05a46170caebc
591,511111403357,5332f709e4b03c9a25efd0f1,Cogs,BEER WINE SPIRITS,058b6e43-f2d4-5269-ab83-65b0e7607c43,5332f7f5e4b03c9a25efd163
592,511111016571,5f58fa84be37ce21f1287c0f,Cogs,BABY,643ae639-503c-5407-8878-4ed85146d7e8,5f590184be37ce21f1287c12
593,511111815662,5f403231be37ce5f78d9ed14,Cogs,BAKING,51fbb30f-fb6c-5c22-8b39-bcf8b653e66a,5f403231be37ce5f78d9ed16
594,511111102106,559c2234e4b06aca36af13c6,Cogs,BAKING,7c125fe3-0426-5d1b-8250-a872bca15d77,57ebc01fe4b0ac389136a337
595,511111616818,5332fa12e4b03c9a25efd1e7,Cogs,CANDY_AND_SWEETS,ee543065-68c5-5160-b3c2-28af66234251,5f772952be37ce6b592e90d6
596,511111915287,5d66b9dcee7f2d201c7281cd,Cogs,MAGAZINES,b4934a02-d8ca-5046-8710-e9a0d0927179,5f298852be37ce7958c5952d
597,511111902027,559c2234e4b06aca36af13c6,Cogs,DAIRY,2675852f-3245-589e-a813-f55343132d6b,57ebc144e4b0ac389136a33f
598,511111016786,5f772951be37ce6b592e90d1,Cogs,BAKING,12c7b54d-0484-5b4f-b9d8-f8aee8e55be4,5f772952be37ce6b592e90d3
599,511111002925,5332f5ebe4b03c9a25efd0a8,Cpgs,,2acade44-2e18-5ec6-a14e-0eb6ad11830a,5332fa7ce4b03c9a25efd22d
600,511111416739,5f77274bbe37ce6b592e90b9,Cogs,BAKING,50ee7add-b0e9-5e26-b82e-ac34811fe275,5f77274bbe37ce6b592e90bd
601,511111315162,5f19e062be37ce33f74a1674,Cogs,BAKING,ff13b371-9370-5c0e-8e96-b7a2d400c4b0,5f19e062be37ce33f74a1675
602,511111705444,5d5d4fd16d5f3b23d1bc7905,Cogs,MAGAZINES,25ea99d0-628b-5b4d-9e8c-091822477aa1,5d66def56d5f3b6188d4f051
603,511111800439,5332f5fbe4b03c9a25efd0ba,Cogs,SNACKS,091e96f2-30e4-5af4-b827-5a3433009f2f,5a5d1a67e4b06ba572cf2499
604,511111605775,53e10d6368abd3c7065097cc,Cogs,HEALTH & WELLNESS,9c4c9a6e-ef16-5cb6-8384-cc31c6cdaaca,5da608c91dda2c3e1416ae8d
605,511111618010,5fcff304be37ce6d53dfc683,Cogs,BAKING,25ca0363-042e-5df8-bbf2-cdae20a50532,5fcff304be37ce6d53dfc687
606,511111916000,5332fa12e4b03c9a25efd1e7,Cogs,CANDY_AND_SWEETS,efe8ead1-1be1-5490-aebd-3c9c157bc70c,5f4936debe37ce52f8314fdf
607,511111215776,5f441280be37ce5dbe9b7c7d,Cogs,BAKING,bbb649d8-ec60-54b4-97ab-5ccdf9f61673,5f441280be37ce5dbe9b7c7e
608,511111205890,53e10d6368abd3c7065097cc,Cogs,SNACKS,5929b178-1fef-5270-b0bd-a2c731fb64ca,5daf329ca60b87376833e35a
609,511111416388,5f4cff1aa475f1050a66b566,Cogs,BAKING,88aa2e71-4982-59aa-8d9b-680971f185dc,5f4cff1ba475f1050a66b568
610,511111816331,5f4bf556be37ce0b44915549,Cogs,BAKING,492998fa-1c47-5902-a876-5453785f3a11,5f4bf556be37ce0b4491554b
611,511111606147,5d9b4f591dda2c6225a284aa,Cogs,HEALTHY_AND_WELLNESS,741e4987-d2b4-5a01-9e39-3d8f970b7a93,5db6fb28a60b87376833e367
612,511111515470,5f3d6f43be37ce4ddbb1bb38,Cogs,BAKING,096ffa0a-684c-5a3d-94be-7e13d646689f,5f3d6f43be37ce4ddbb1bb39
613,511111604808,559c2234e4b06aca36af13c6,Cogs,CONDIMENTS & SAUCES,ee3bfa78-2b57-508d-a5d3-5f86041f92ff,5cdacf1c166eb33eb7ce0fa9
614,511111602835,5332fa58e4b03c9a25efd215,Cpgs,,d39e7cbd-dbe9-5a6e-9eba-4e6ebb5a213f,53501d29b9237fd7718f9e17
615,511111904458,53e10d6368abd3c7065097cc,Cogs,SNACKS,a0c6161e-a234-5668-9996-d85e28b69e31,5afda00ce4b0c11cfecd49f4
616,511111216377,5f4cff1aa475f1050a66b566,Cogs,BAKING,f3b0cf36-9fb4-5859-8625-203af065dd72,5f4cff1aa475f1050a66b567
617,511111303176,5332f5f2e4b03c9a25efd0aa,Cpgs,,90956829-2ba1-5840-8f05-7a25304135b9,5332f9fde4b03c9a25efd1cf
618,511111216216,5f4a64e7be37ce17d23b3178,Cogs,BAKING,49b93300-4de8-5ef3-9c36-7bc33b62d1ce,5f4a64e7be37ce17d23b317b
619,511111306160,559c2234e4b06aca36af13c6,Cogs,BEVERAGES,2042df48-8c2d-5dd9-b158-c37bd9ea8d56,5db77f7aa60b87376833e368
620,511111700746,5332f5f6e4b03c9a25efd0b4,Cogs,BEVERAGES,85ed75f3-f2f9-5d8e-a9e0-f7c4ad84e6a9,592486bee410d61fcea3d135
621,511111501268,5332f5fbe4b03c9a25efd0ba,Cogs,BREAKFAST & CEREAL,bed6b323-eafc-5a1c-bda5-cd4aa87d14ea,58861c7f4e8d0d20bc42c4fd
622,511111300427,5332f5fbe4b03c9a25efd0ba,Cogs,SNACKS,b4e4b55e-68e7-50c2-a60f-5764e25f48b3,5a5d1a8ce4b0db471c2d0420
623,511111202004,559c2234e4b06aca36af13c6,Cogs,DELI,92222fc8-f05a-5c99-90bc-1d1cf68a5bcc,57ebc15fe4b0ac389136a342
624,511111603207,5332f5f2e4b03c9a25efd0aa,Cpgs,,cf679bb0-19c5-573f-80b1-e2e285c16383,5332f9fce4b03c9a25efd1cc
625,511111702504,5332f7a7e4b03c9a25efd134,Cpgs,,ad94cab8-29a9-5edb-aec1-7aecf9826a4b,57c08250e4b0718ff5fcb033
626,511111015253,5f10c05cbe37ce238c6cabaf,Cogs,CLEANING_AND_HOME_IMPROVEMENT,4e8bbd2d-e16c-5076-8cf7-7c723701c57e,5f21c99dbe37ce7958c5952a
627,511111104971,5d5d4fd16d5f3b23d1bc7905,Cogs,MAGAZINES,be1d640c-c9e4-59c3-a867-2f8a9f3e1e2e,5d6412d36d5f3b23d1bc7908
628,511111704652,550b2565e4b001d5e9e4146f,Cogs,BABY,4996c1a0-2d6d-54fe-b4dd-e71afdc005a2,5bd2011f90fa074576779a17
629,511111116196,5f4a64e7be37ce17d23b3178,Cogs,BAKING,b9a20cd4-6acf-5553-a9d8-868995bb1c1e,5f4a64e7be37ce17d23b3179
630,511111302902,5332f5ebe4b03c9a25efd0a8,Cpgs,,6b4b30d9-ab4a-5bf9-82a6-8582edba62b7,5332fa7de4b03c9a25efd22f
631,511111117353,5332fa12e4b03c9a25efd1e7,Cogs,CANDY_AND_SWEETS,996bdf3a-e21a-5aaa-ae9f-c75d6a696c57,5fb2852dbe37ce522e165cb3
632,511111004073,5a734034e4b0d58f376be874,Cogs,SNACKS,36a227b5-6029-5df5-8ae2-63c696c9865a,5a8c2e5ee4b0ccf165fac9e1
633,511111516408,5f4cff1aa475f1050a66b566,Cogs,BAKING,25707725-f783-5131-8b72-b31cada8f57f,5f4cff1ca475f1050a66b56a
634,511111116967,5f7ba932be37ce2f290fb251,Cogs,BAKING,f760c8b3-0c11-5817-96bb-30d854e8c9ea,5f7ba932be37ce2f290fb253
635,511111901372,5332f709e4b03c9a25efd0f1,Cogs,BEER WINE SPIRITS,aeb7f3df-8a14-59e9-8255-943a05e5a581,58861c7e4e8d0d20bc42c4e9
636,511111115878,5332fa12e4b03c9a25efd1e7,Cogs,CANDY_AND_SWEETS,b7474266-a671-5b4b-9756-317eac01fbb3,5f4802bebe37ce0c83033741
637,511111403074,5332fa12e4b03c9a25efd1e7,Cpgs,,525222c9-f8ab-582b-9eb7-fe213560bcab,5332fa67e4b03c9a25efd216
638,511111002710,55a41a91e4b0d0a65b3692ec,Cpgs,,bc415f71-a252-5918-8ad8-18a78aa7fff5,55a41a9de4b0d0a65b3692ed
639,511111917991,5fcff304be37ce6d53dfc683,Cogs,BAKING,0ff92606-96c4-5260-ae92-24d334f546e5,5fcff304be37ce6d53dfc685
640,511111106203,5332f5f3e4b03c9a25efd0ae,Cogs,SNACKS,9ac63773-a153-5d6f-a5f2-d8634d63d30c,5db9f8c5a60b87376833e36a
641,511111603597,5332f5f3e4b03c9a25efd0ae,Cpgs,,a371653e-28ad-5eed-8abe-2b6fbab4da2e,5332f789e4b03c9a25efd12c
642,511111515524,5332fa12e4b03c9a25efd1e7,Cogs,CANDY_AND_SWEETS,b18151c2-3709-5d2b-b683-78f608ef3737,5f3d6f45be37ce4ddbb1bb3f
643,511111103707,5332f5ebe4b03c9a25efd0a8,Cpgs,,4d0a2600-0d6f-5e38-8184-d6d7b40add66,5332f762e4b03c9a25efd11e
644,511111215059,5f16f512be37ce2b30061e1d,Cogs,BAKING,1f7b66f1-0fa7-5659-a757-08103eca20e6,5f16f512be37ce2b30061e1e
645,511111505877,5332f5f3e4b03c9a25efd0ae,Cogs,BREAKFAST & CEREAL,60abad11-f471-5539-8877-95383aeedc3b,5daf2baea60b87376833e359
646,511111802402,559c2234e4b06aca36af13c6,Cogs,GROCERY,dbb60a78-0d9b-518c-ade0-8351db9bb0e4,57d95741e4b0ac389136a2b1
647,511111503460,5332f7a7e4b03c9a25efd134,Cpgs,,a1292d11-4902-5dc9-8711-8289738313db,5332f7b2e4b03c9a25efd13f
648,511111615378,5f35a0babe37ce6853cff1fd,Cogs,BAKING,78181f5f-ab25-5adb-a55c-fc894617051f,5f35a0babe37ce6853cff200
649,511111302780,537b7ec2892471241348d709,Cpgs,,700d8a39-1253-5872-958d-d0d6fa48e74e,537b7ec2892471241348d70a
650,511111317876,5fc54c0abe37ce1911dbb3b1,Cogs,BAKING,f0943c4f-f3c3-5738-a5bc-abcb84705269,5fc54c0abe37ce1911dbb3b3
651,511111305125,5d5d4fd16d5f3b23d1bc7905,Cogs,MAGAZINES,8125f997-8b3a-56ac-9412-fcb2227ad670,5d642d65a3a018514994f42d
652,511111117797,5fb6b608be37ce522e165cb9,Cogs,GROCERY,f16e4aff-8feb-56de-87eb-eb9d887f2f14,5fb829c0be37ce522e165ce4
653,511111106364,5332f5f3e4b03c9a25efd0ae,Cogs,BREAKFAST & CEREAL,c1bb9353-045e-59d7-8d46-1727a3bcde23,5dc2db051dda2c0ad7da64b0
654,511111915355,5f35a0babe37ce6853cff1fd,Cogs,BAKING,9dd7d9fa-d5e8-5ec5-b924-7db83e95216e,5f35a0babe37ce6853cff1fe
655,511111803959,5332f5fbe4b03c9a25efd0ba,Cogs,BEVERAGES,603f0c63-1622-5a1f-b406-1916a9652fb3,5332f5fde4b03c9a25efd0bc
656,511111705512,5332f5fbe4b03c9a25efd0ba,Cogs,BEVERAGES,8651082f-2cab-5e21-9003-724aeadb5caa,5d66e20b6d5f3b6188d4f055
657,511111103219,5332f5f2e4b03c9a25efd0aa,Cpgs,,19197718-b95b-5ee4-8a63-5a182cd19ba9,5332f9f4e4b03c9a25efd1ca
658,511111905240,5d5d4fd16d5f3b23d1bc7905,Cogs,MAGAZINES,6dbd378d-bd29-5bd8-bf34-42ef131b837e,5d6594a2a3a018514994f434
659,511111016625,5f5bc4f1be37ce17125ac0e8,Cogs,BAKING,66fba890-fb10-5ba7-9971-1cad363438f1,5f5bc4f1be37ce17125ac0ec
660,511111802631,55b62995e4b0d8e685c14213,Cogs,,5fd2ca00-4b46-5b58-80c3-d1b12ae41016,55b630d3e4b0d8e685c1421e
661,511111004400,5a734034e4b0d58f376be874,Cogs,CONDIMENTS & SAUCES,ac808f7a-abc1-5c90-825b-d74fe94178d4,5ab154eae4b0915382df7620
662,511111602606,55b62995e4b0d8e685c14213,Cogs,,a9a27fe6-a606-566d-925f-ab899fb16cd9,55b630ece4b0d8e685c14221
663,511111304821,559c2234e4b06aca36af13c6,Cogs,CONDIMENTS & SAUCES,006ba27b-e09a-5f01-8fb4-dce75d5c5b95,5cdad1daca6a4c76f3f8c515
664,511111300861,5332f5f6e4b03c9a25efd0b4,Cogs,PERSONAL CARE,112a695c-b725-5afd-b087-6a8e3af4ad52,592486bee410d61fcea3d128
665,511111916888,5f7ba644be37ce23081c5289,Cogs,BAKING,443f5df9-85d1-5ce2-9fa8-a60af1c50844,5f7ba645be37ce23081c528a
666,511111015307,5f358338be37ce443bf9d557,Cogs,BAKING,5fc4f0a2-5034-5ed8-9a79-9c7dcae722d8,5f358338be37ce443bf9d559
667,511111616184,5f494cf904db711dd8fe87ef,Cogs,BAKING,24596e16-4264-5c0b-b26a-70ec80bee9fd,5f494cf904db711dd8fe87f0
668,511111602323,559c2234e4b06aca36af13c6,Cogs,FROZEN,ad79a0d1-3fac-530a-befd-c587af561c79,57d96124e4b0ac389136a2b9
669,511111805625,53e10d6368abd3c7065097cc,Cogs,HEALTH & WELLNESS,d7876a90-f7a2-5bba-ab70-38cfbda1c3b8,5da60696a60b87376833e34c
670,511111603924,53e10d6368abd3c7065097cc,Cpgs,,1c210b59-befe-564b-8962-d748b528fe38,5332f603e4b03c9a25efd0bf
671,511111200963,5332f5fbe4b03c9a25efd0ba,Cogs,SNACKS,6cdf0599-a90d-5fb1-a2e5-34990dc9eb6d,591325cde4b0cddf4ebb6a69
672,511111204879,559c2234e4b06aca36af13c6,Cogs,DAIRY,7452fe0b-d49d-5e7a-b6de-011cb105e76d,5d4880ca6d5f3b105d1bc8dc
673,511111301462,5332f5fbe4b03c9a25efd0ba,Cogs,BEVERAGES,24c060c6-c73e-52c2-9b22-dac86e039577,585a9744e4b03e62d1ce0e98
674,511111001553,53e10d6368abd3c7065097cc,Cpgs,,ce1abae9-a025-57e0-b95d-283c3056f368,585a96fbe4b03e62d1ce0e8e
675,511111106081,5332f5f3e4b03c9a25efd0ae,Cogs,BREAKFAST & CEREAL,fe54235f-f20a-587f-8d94-0b675ce36f50,5daf68751dda2c3e1416ae9c
676,511111405696,53e10d6368abd3c7065097cc,Cogs,HEALTH & WELLNESS,7fcc4ba8-5a5b-5a36-8619-91d65de7782c,5da607daa60b87376833e350
677,511111503255,5332f5f2e4b03c9a25efd0aa,Cpgs,,ff884e69-e648-526e-a143-a0c6671f0f62,5332f9f1e4b03c9a25efd1c5
678,511111901143,559c2234e4b06aca36af13c6,Cogs,DAIRY,8f485f1f-5bf9-567c-ac22-2c2733003f1b,5887a28ae4b02187f85cdad6
679,511111400837,5332f5f6e4b03c9a25efd0b4,Cogs,FROZEN,12bd4441-0204-5d01-9a90-d7e2d9dd8381,592486bee410d61fcea3d12b
680,511111804277,559c2234e4b06aca36af13c6,Cogs,BREAKFAST & CEREAL,dc2f59af-6af1-5ed6-87c2-5ec63392d5a4,5aa1b53ae4b086c8aad5e097
681,511111917274,5fa98944be37ce239d1070ff,Cogs,BAKING,093ff070-9551-5802-9b36-b37e88f857e3,5fa98944be37ce239d107101
682,511111305071,5d5d4fd16d5f3b23d1bc7905,Cogs,MAGAZINES,3d7ff455-2f46-54c1-b304-52d765aa3a3c,5d6417f56d5f3b23d1bc790d
683,511111100850,5332f5f6e4b03c9a25efd0b4,Cogs,PERSONAL CARE,51029b31-4bc2-5f87-bbd5-5568ef323344,592486bee410d61fcea3d129
684,511111701064,559c2234e4b06aca36af13c6,Cogs,GROCERY,7b7f53ea-8b56-5577-a22f-8366a0b024a9,588ba0f5e4b02187f85cdade
685,511111316329,5f4bf556be37ce0b44915549,Cogs,BAKING,7b60f91e-502e-5fdd-a922-35df339198ac,5f4bf556be37ce0b4491554a
686,511111716877,5f7760ffbe37ce1d26d7b7a8,Cogs,BAKING,3136987b-d569-5042-82c9-2b87ad38dec3,5f7760ffbe37ce1d26d7b7a9
687,511111503972,5332f5fbe4b03c9a25efd0ba,Cpgs,BEVERAGES,1957d386-91e4-54ce-a311-3bb33cebd344,5332f5fbe4b03c9a25efd0b9
688,511111705888,5332f5f3e4b03c9a25efd0ae,Cogs,SNACKS,c132be65-dc5b-5923-988c-9bf323ee8b94,5daf2e2a1dda2c3e1416ae92
689,511111503187,5332f5f2e4b03c9a25efd0aa,Cpgs,,f64a17af-5d07-5bdd-96fe-88923e285d89,5332f9fde4b03c9a25efd1ce
690,511111604242,5a734034e4b0d58f376be874,Cogs,SNACKS,a8bee1b3-471f-5e1e-a204-9ed47f1f36d1,5a8f6461e4b02d0314ffa208
691,511111601234,559c2234e4b06aca36af13c6,Cogs,SNACKS,feca2dca-1dee-5b3e-b0ce-2a558e8649ea,58861d07e4b02187f85cdacd
692,511111716433,5f504ac2be37ce0b793c9411,Cogs,BAKING,69b70706-39a2-568a-b43a-fdfcea6ffd4d,5f504ac2be37ce0b793c9412
693,511111003526,5332f7a7e4b03c9a25efd134,Cpgs,,088ef52e-8e44-5df9-bb9e-763cf3afa82e,5332f7aae4b03c9a25efd139
694,511111802846,5332fa58e4b03c9a25efd215,Cpgs,,825b798e-a2bb-5688-9be7-ffc8272576b2,53501d29b9237fd7718f9e16
695,511111218067,5fd29590be37ce38bbbefb25,Cogs,BAKING,4d16c302-10da-520b-a3a1-abf392a8aa86,5fd29590be37ce38bbbefb27
696,511111604754,59b96571e4b0bf7c7980588b,Cogs,BABY,848b52b1-3438-551b-923c-1e0fa0f25d23,5c49d4c5315a247b580d50fb
697,511111115205,5f208daebe37ce7958c59520,Cogs,BAKING,4de5bf8e-d51e-5e21-8009-59a87cecb19c,5f208dafbe37ce7958c59524
698,511111000884,53e10d6368abd3c7065097cc,Cogs,DAIRY,fcd8d5b4-eb19-57f2-b30b-341168498b89,592486bde410d61fcea3d126
699,511111601517,5332f5fbe4b03c9a25efd0ba,Cogs,SNACKS,584d55e0-738c-59c5-b05d-b91e5ec1c98a,585a971ae4b03e62d1ce0e93
700,511111703549,5332f7a7e4b03c9a25efd134,Cpgs,,1f2df6c6-0c5e-5659-bcb4-367a7e617f15,5332f7a9e4b03c9a25efd137
701,511111100348,559c2234e4b06aca36af13c6,Cogs,CONDIMENTS & SAUCES,81545646-18d1-5eb2-975a-f2acbdb46902,5a5d1e5fe4b06ba572cf249d
702,511111203605,5332f5f3e4b03c9a25efd0ae,Cpgs,,fcae2d85-d1f2-5a79-a265-e00c94724e68,5332f77de4b03c9a25efd12b
703,511111902300,53e10d6368abd3c7065097cc,Cpgs,,f57c5549-02e2-5994-b6a8-58b20b95057d,57dd5a50e4b0ac389136a2d9
704,511111517238,5332fa12e4b03c9a25efd1e7,Cogs,CANDY_AND_SWEETS,9af42c65-d913-5289-9374-3582fd52aba4,5fa1c568be37ce402c4618f4
705,511111616306,5f4a7a60be37ce2d95e65cac,Cogs,BAKING,6364fe5e-79fe-56d5-a04f-0b88f4105f81,5f4a7a60be37ce2d95e65cad
706,511111415138,5f19e054be37ce33f74a166e,Cogs,BAKING,97c21658-5969-5ed5-bff7-0a538524371d,5f19e054be37ce33f74a1671
707,511111018100,5fd29591be37ce38bbbefb2b,Cogs,BAKING,570e524c-0031-5141-a031-15e5c7630b62,5fd29591be37ce38bbbefb2c
708,511111902973,5332f5ebe4b03c9a25efd0a8,Cpgs,,05775ea3-7ad8-5da1-a0ae-94baf144dcff,5332fa7ae4b03c9a25efd228
709,511111015819,5332fa12e4b03c9a25efd1e7,Cogs,CANDY_AND_SWEETS,4a9609cc-da63-5f16-9c63-61fd841af058,5f441281be37ce5dbe9b7c82
710,511111702016,559c2234e4b06aca36af13c6,Cogs,CONDIMENTS & SAUCES,282706e5-d8fa-51b9-aa02-db22ab76bb78,57ebc158e4b0ac389136a341
711,511111203049,5332f5ebe4b03c9a25efd0a8,Cpgs,,d7480205-a5b2-5470-a800-b37db85d1f30,5332fa73e4b03c9a25efd21d
712,511111302131,559c2234e4b06aca36af13c6,Cogs,CONDIMENTS & SAUCES,ad8af8cb-4b57-5f76-8529-435672c6707c,57ebc009e4b0ac389136a334
713,511111017387,5fb6b608be37ce522e165cb9,Cogs,GROCERY,c25b7c1a-e69a-5223-9b01-a358e82b3561,5fb6b695be37ce522e165cba
714,511111017011,5f872b7fbe37ce66db5dd975,Cogs,BAKING,bd408863-4ed8-5519-a9ee-5bcf40ecae6f,5f872b7fbe37ce66db5dd977
715,511111400325,559c2234e4b06aca36af13c6,Cogs,GROCERY,82b8ad69-d215-5c2a-aed3-3532b34b91f7,5a5d1e8fe4b06ba572cf249e
716,511111505204,53e10d6368abd3c7065097cc,Cogs,,71279ed9-06c0-5ed8-8e20-a4c1708254c6,5d658fde6d5f3b23d1bc7913
717,511111016298,5332fa12e4b03c9a25efd1e7,Cogs,CANDY_AND_SWEETS,7e8adb75-d8e2-5411-a72a-54b3deae67ec,5f4a7a5ebe37ce2d95e65ca4
718,511111602484,5332f7a7e4b03c9a25efd134,Cpgs,,781a4aaa-3b55-5045-83d0-db38b0d931bb,57c08268e4b0718ff5fcb035
719,511111300144,5332f709e4b03c9a25efd0f1,Cogs,BEER WINE SPIRITS,99f19713-3c35-5337-888c-92154802fb5d,5a5d2856e4b0db471c2d0430
720,511111000952,5332f5fbe4b03c9a25efd0ba,Cogs,BEVERAGES,5633f483-5ecd-5909-b932-4b751bd7b88f,591b7682e4b0cddf4ebb6a6a
721,511111601722,5332f5fbe4b03c9a25efd0ba,Cogs,SNACKS,607afb91-28d4-55ad-b84f-6f3e979cd70b,585a965be4b03e62d1ce0e7c
722,511111701620,5332f5fbe4b03c9a25efd0ba,Cogs,GROCERY,97d72925-3ec8-5262-851f-2604c423ceea,585a96c2e4b03e62d1ce0e87
723,511111702665,55b62995e4b0d8e685c14213,Cogs,BEVERAGES,1c564c9a-a612-5336-befe-95e5922659f4,55b6309ce4b0d8e685c1421b
724,511111604969,5d5d4fd16d5f3b23d1bc7905,Cogs,MAGAZINES,da7e91ea-e955-5bcb-9081-3764e563e75d,5d641257a3a018514994f425
725,511111504061,53e10d6368abd3c7065097cc,Cogs,GROCERY,02127f3e-39bb-5de3-b76a-bea19d3a0ed8,5a7e0c1ae4b0782f27c68d4e
726,511111117919,5fc54c17be37ce1911dbb3b7,Cogs,BAKING,43763932-9c0a-5289-90d5-e3dd1dd96aa5,5fc54c17be37ce1911dbb3b8
727,511111504290,5a734034e4b0d58f376be874,Cogs,BEVERAGES,90d5fb0f-7c45-500e-b8dd-5b84e2cb362e,5ab130e2e4b0915382df7619
728,511111916444,5f504ac2be37ce0b793c9411,Cogs,BAKING,6f929a26-04ad-5d2b-962a-30fc5eefec9d,5f504ac2be37ce0b793c9413
729,511111705390,5332f5fbe4b03c9a25efd0ba,Cogs,BEVERAGES,a9f46149-5314-51fa-b3e2-f067ab5a9beb,5d66dbf36d5f3b6188d4f04d
730,511111603368,5332f709e4b03c9a25efd0f1,Cogs,BEER WINE SPIRITS,3cb2eea2-e362-5120-819f-8e50b14f3f51,5332f7f0e4b03c9a25efd160
731,511111817093,5f9770bfbe37ce03d08a2d83,Cogs,BAKING,f7f6a9db-ff11-5fd0-a52d-f9f1d3f57977,5f9770bfbe37ce03d08a2d87
732,511111703266,5332f5f2e4b03c9a25efd0aa,Cpgs,,0c8f1c8f-148a-5425-8e89-55c1d0f527da,5332f9f1e4b03c9a25efd1c4
733,511111203551,5332f7a7e4b03c9a25efd134,Cpgs,,87925571-300a-5a5f-a40e-ff552d7bda69,5332f7a8e4b03c9a25efd136
734,511111504900,559c2234e4b06aca36af13c6,Cogs,GROCERY,9731d2eb-9cc4-501a-b8f5-1802e4d446f5,5d5abca1a3a018514994f421
735,511111915126,5f19e054be37ce33f74a166e,Cogs,BAKING,b859f65d-0f89-57e3-8df0-c1a7ce7bcc51,5f19e054be37ce33f74a1670
736,511111406297,53e10d6368abd3c7065097cc,Cogs,BREAKFAST & CEREAL,f117bf25-854d-54aa-b87a-f1d886a8872a,5dc07de6a60b873d6b0666d0
737,511111105480,5332f5fbe4b03c9a25efd0ba,Cogs,BEVERAGES,e0de7edd-a13c-5aea-9aaf-6745e9f2d57d,5d66dfec6d5f3b6188d4f053
738,511111600282,5332f709e4b03c9a25efd0f1,Cogs,BEER WINE SPIRITS,cfcfcbb7-45ed-5c61-9ba5-c6638ab88e42,5a5d209ae4b0db471c2d0429
739,511111800361,559c2234e4b06aca36af13c6,Cogs,DAIRY,37275838-68d9-5fbb-8358-ebdf9cd8824c,5a5d1d05e4b06ba572cf249b
740,511111004912,53e10d6368abd3c7065097cc,Cogs,SNACKS,60a6db8f-a87b-529b-a306-852738000753,5d601d74a3a018514994f422
741,511111619826,60074277be37ce360be639fe,Cogs,BAKING,1f4e7994-a28f-54e7-aa7d-ab2c83ce9ebe,60074277be37ce360be63a01
742,511111401360,5332f709e4b03c9a25efd0f1,Cogs,BEER WINE SPIRITS,7e0d1b67-2f7c-52f5-9ba3-87f7776c867b,58861c7e4e8d0d20bc42c4ea
743,511111915560,5f3e9172be37ce5a0e01b952,Cogs,BAKING,e4ae980b-d8a2-517f-b90f-37231caa9f58,5f3e9172be37ce5a0e01b956
744,511111602767,540f215de4b09fb9af4b49f1,Cpgs,,0650eb26-ee5e-5af5-9259-1e902f05c21a,540f241c68abd3c7065097d5
745,511111804321,5a734034e4b0d58f376be874,Cogs,SNACKS,e3058408-0b1e-50b7-8a5d-be90f4b090c2,5ab13217e4b0915382df761b
746,511111618225,5fd3acb9be37ce0d9386bb4b,Cogs,BAKING,8f93ac2b-8188-5375-8fa1-d61eeb98839c,5fd3acb9be37ce0d9386bb4c
747,511111402800,53501d2ab9237fd7718f9e1a,Cpgs,,2ff376ad-7ab6-5034-a31a-f97e71805d01,53501e6cb9237fd7718f9e25
748,511111815228,5f208db0be37ce7958c59526,Cogs,BAKING,b3360c0a-7122-5051-adc8-10cb4fc04853,5f208db0be37ce7958c59527
749,511111006305,53e10d6368abd3c7065097cc,Cogs,,ba2627bd-b2c2-5e5e-80b7-a9267324ab26,5dc07e2aa60b873d6b0666d1
